user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,youtube_views,youtube_likes,youtube_comments
1035,2024-02-15 03:37:30.750250083,Twitter,social,37.94,0,1,False,,,
1062,2024-02-15 04:21:12.424141380,Twitch,entertainment,34.21,1,7,False,,,
1030,2024-02-15 05:04:54.098032677,Slack,productivity,16.96,2,4,True,,,
1043,2024-02-15 05:48:35.771923975,Camera,utilities,17.69,2,2,False,,,
1084,2024-02-15 06:32:17.445815272,Google Docs,productivity,21.83,0,6,True,,,
1098,2024-02-15 07:15:59.119706569,Spotify,entertainment,30.34,2,2,False,,,
1083,2024-02-15 07:59:40.793597866,Facebook,social,7.84,2,4,False,,,
1041,2024-02-15 08:43:22.467489163,Slack,productivity,5.36,4,6,True,,,
1077,2024-02-15 09:27:04.141380460,Chrome,utilities,14.29,4,7,False,,,
1037,2024-02-15 10:10:45.815271757,Evernote,productivity,39.79,2,4,True,,,
1006,2024-02-15 10:54:27.489163054,Gmail,utilities,97.46,1,2,False,,,
1057,2024-02-15 11:38:09.163054351,Netflix,entertainment,15.72,1,7,False,,,
1046,2024-02-15 12:21:50.836945648,Instagram,social,9.57,2,4,False,,,
1066,2024-02-15 13:05:32.510836946,Camera,utilities,6.52,3,5,False,,,
1054,2024-02-15 13:49:14.184728243,Netflix,entertainment,24.05,2,5,False,,,
1004,2024-02-15 14:32:55.858619540,Microsoft Teams,productivity,0.02,0,3,True,,,
1056,2024-02-15 15:16:37.532510837,Spotify,entertainment,15.85,2,4,False,,,
1082,2024-02-15 16:00:19.206402134,Chrome,utilities,18.14,1,2,False,,,
1036,2024-02-15 16:44:00.880293431,Instagram,social,21.63,2,4,False,,,
1053,2024-02-15 17:27:42.554184728,TikTok,entertainment,47.86,1,2,False,,,
1093,2024-02-15 18:11:24.228076025,YouTube,entertainment,59.81,1,4,False,299061.0,6480.0,3536.0
1092,2024-02-15 18:55:05.901967322,Chrome,utilities,50.92,3,1,False,,,
1079,2024-02-15 19:38:47.575858619,Facebook,social,89.68,1,1,False,,,
1064,2024-02-15 20:22:29.249749917,Weather,utilities,4.19,1,8,False,,,
1059,2024-02-15 21:06:10.923641214,Evernote,productivity,38.47,1,7,True,,,
1007,2024-02-15 21:49:52.597532511,Gmail,utilities,16.51,1,6,False,,,
1046,2024-02-15 22:33:34.271423808,Camera,utilities,34.77,4,3,False,,,
1049,2024-02-15 23:17:15.945315105,Netflix,entertainment,40.79,3,8,False,,,
1029,2024-02-16 00:00:57.619206402,Evernote,productivity,2.03,1,5,True,,,
1044,2024-02-16 00:44:39.293097699,Weather,utilities,9.18,1,9,False,,,
1044,2024-02-16 01:28:20.966988996,Camera,utilities,7.55,2,1,False,,,
1041,2024-02-16 02:12:02.640880293,Slack,productivity,45.9,5,9,True,,,
1004,2024-02-16 02:55:44.314771590,Google Docs,productivity,38.27,3,8,True,,,
1001,2024-02-16 03:39:25.988662888,Google Maps,utilities,11.29,2,6,False,,,
1093,2024-02-16 04:23:07.662554185,Microsoft Teams,productivity,12.84,3,2,True,,,
1073,2024-02-16 05:06:49.336445482,Spotify,entertainment,48.39,4,4,False,,,
1049,2024-02-16 05:50:31.010336779,Camera,utilities,4.61,0,6,False,,,
1021,2024-02-16 06:34:12.684228076,Snapchat,social,18.06,2,7,False,,,
1071,2024-02-16 07:17:54.358119373,Snapchat,social,13.89,3,4,False,,,
1053,2024-02-16 08:01:36.032010670,Netflix,entertainment,3.29,1,4,False,,,
1080,2024-02-16 08:45:17.705901967,WhatsApp,social,1.98,2,9,False,,,
1076,2024-02-16 09:28:59.379793264,Twitter,social,1.89,1,1,False,,,
1080,2024-02-16 10:12:41.053684561,Facebook,social,1.57,1,9,False,,,
1047,2024-02-16 10:56:22.727575859,Instagram,social,7.89,3,4,False,,,
1072,2024-02-16 11:40:04.401467156,Twitch,entertainment,32.59,2,3,False,,,
1058,2024-02-16 12:23:46.075358453,Twitch,entertainment,47.5,1,5,False,,,
1026,2024-02-16 13:07:27.749249750,Chrome,utilities,95.09,0,3,False,,,
1000,2024-02-16 13:51:09.423141047,Netflix,entertainment,24.14,1,2,False,,,
1086,2024-02-16 14:34:51.097032344,Twitch,entertainment,17.1,2,7,False,,,
1014,2024-02-16 15:18:32.770923641,Slack,productivity,11.08,4,2,True,,,
1043,2024-02-16 16:02:14.444814938,Weather,utilities,103.86,4,4,False,,,
1056,2024-02-16 16:45:56.118706235,Snapchat,social,78.62,3,7,False,,,
1029,2024-02-16 17:29:37.792597532,Evernote,productivity,10.46,2,9,True,,,
1098,2024-02-16 18:13:19.466488829,Google Docs,productivity,8.34,1,8,True,,,
1001,2024-02-16 18:57:01.140380127,Google Docs,productivity,7.79,1,4,True,,,
1067,2024-02-16 19:40:42.814271424,Google Maps,utilities,35.05,3,6,False,,,
1017,2024-02-16 20:24:24.488162721,Facebook,social,0.21,3,4,False,,,
1070,2024-02-16 21:08:06.162054018,Netflix,entertainment,19.68,0,4,False,,,
1029,2024-02-16 21:51:47.835945315,Google Docs,productivity,43.31,2,2,True,,,
1089,2024-02-16 22:35:29.509836612,WhatsApp,social,55.42,2,8,False,,,
1035,2024-02-16 23:19:11.183727909,Google Docs,productivity,50.81,3,5,True,,,
1080,2024-02-17 00:02:52.857619206,Snapchat,social,108.19,1,1,False,,,
1040,2024-02-17 00:46:34.531510503,Google Maps,utilities,68.88,0,5,False,,,
1067,2024-02-17 01:30:16.205401800,Slack,productivity,4.8,2,10,True,,,
1052,2024-02-17 02:13:57.879293098,Evernote,productivity,5.36,3,4,True,,,
1081,2024-02-17 02:57:39.553184395,Instagram,social,28.95,1,4,False,,,
1044,2024-02-17 03:41:21.227075692,Evernote,productivity,3.49,1,6,True,,,
1081,2024-02-17 04:25:02.900966989,Netflix,entertainment,2.01,0,7,False,,,
1073,2024-02-17 05:08:44.574858286,Facebook,social,6.44,4,4,False,,,
1032,2024-02-17 05:52:26.248749583,Spotify,entertainment,87.66,0,2,False,,,
1077,2024-02-17 06:36:07.922640880,Twitter,social,74.06,1,3,False,,,
1017,2024-02-17 07:19:49.596532177,YouTube,entertainment,34.6,0,6,False,233813.0,10691.0,3086.0
1051,2024-02-17 08:03:31.270423474,Slack,productivity,7.05,1,10,True,,,
1089,2024-02-17 08:47:12.944314771,Weather,utilities,31.88,2,5,False,,,
1024,2024-02-17 09:30:54.618206069,Google Docs,productivity,22.54,1,4,True,,,
1021,2024-02-17 10:14:36.292097366,Microsoft Teams,productivity,6.53,1,3,True,,,
1008,2024-02-17 10:58:17.965988663,WhatsApp,social,30.56,0,1,False,,,
1028,2024-02-17 11:41:59.639879960,Gmail,utilities,7.03,2,8,False,,,
1035,2024-02-17 12:25:41.313771257,Snapchat,social,47.62,0,5,False,,,
1029,2024-02-17 13:09:22.987662554,WhatsApp,social,28.67,4,5,False,,,
1076,2024-02-17 13:53:04.661553851,Twitch,entertainment,22.65,2,5,False,,,
1056,2024-02-17 14:36:46.335445148,Twitter,social,139.43,2,5,False,,,
1010,2024-02-17 15:20:28.009336445,WhatsApp,social,5.56,2,5,False,,,
1049,2024-02-17 16:04:09.683227742,Instagram,social,22.09,3,2,False,,,
1039,2024-02-17 16:47:51.357119040,Snapchat,social,10.43,4,4,False,,,
1058,2024-02-17 17:31:33.031010337,Notion,productivity,11.75,2,3,True,,,
1054,2024-02-17 18:15:14.704901634,Facebook,social,15.69,3,5,False,,,
1089,2024-02-17 18:58:56.378792931,Weather,utilities,20.2,2,6,False,,,
1010,2024-02-17 19:42:38.052684228,Snapchat,social,81.9,2,7,False,,,
1000,2024-02-17 20:26:19.726575525,Facebook,social,10.54,3,5,False,,,
1018,2024-02-17 21:10:01.400466822,Weather,utilities,61.15,1,4,False,,,
1047,2024-02-17 21:53:43.074358119,Microsoft Teams,productivity,43.05,2,5,True,,,
1086,2024-02-17 22:37:24.748249416,Instagram,social,14.63,2,4,False,,,
1077,2024-02-17 23:21:06.422140713,Slack,productivity,23.58,2,4,True,,,
1083,2024-02-18 00:04:48.096032011,Chrome,utilities,15.79,1,7,False,,,
1064,2024-02-18 00:48:29.769923308,Twitch,entertainment,58.1,1,6,False,,,
1050,2024-02-18 01:32:11.443814605,Notion,productivity,52.81,3,5,True,,,
1084,2024-02-18 02:15:53.117705902,Google Docs,productivity,10.14,4,9,True,,,
1001,2024-02-18 02:59:34.791597199,Google Maps,utilities,73.82,4,2,False,,,
1064,2024-02-18 03:43:16.465488496,Google Maps,utilities,22.92,1,5,False,,,
1058,2024-02-18 04:26:58.139379793,Instagram,social,23.97,3,5,False,,,
1089,2024-02-18 05:10:39.813271090,Netflix,entertainment,18.1,1,3,False,,,
1017,2024-02-18 05:54:21.487162387,Evernote,productivity,9.33,2,8,True,,,
1070,2024-02-18 06:38:03.161053684,Gmail,utilities,3.48,5,7,False,,,
1063,2024-02-18 07:21:44.834944982,TikTok,entertainment,16.52,2,3,False,,,
1083,2024-02-18 08:05:26.508836279,Netflix,entertainment,3.39,2,4,False,,,
1064,2024-02-18 08:49:08.182727576,Slack,productivity,17.94,1,3,True,,,
1094,2024-02-18 09:32:49.856618873,TikTok,entertainment,3.19,0,8,False,,,
1080,2024-02-18 10:16:31.530510170,Facebook,social,3.55,2,5,False,,,
1047,2024-02-18 11:00:13.204401467,Camera,utilities,39.9,1,3,False,,,
1015,2024-02-18 11:43:54.878292764,Spotify,entertainment,45.73,4,4,False,,,
1099,2024-02-18 12:27:36.552184061,Notion,productivity,40.95,1,9,True,,,
1082,2024-02-18 13:11:18.226075358,Notion,productivity,0.32,2,8,True,,,
1003,2024-02-18 13:54:59.899966655,Google Maps,utilities,5.66,0,8,False,,,
1047,2024-02-18 14:38:41.573857953,Gmail,utilities,25.37,3,2,False,,,
1096,2024-02-18 15:22:23.247749250,Snapchat,social,31.12,1,6,False,,,
1026,2024-02-18 16:06:04.921640547,Google Docs,productivity,15.62,1,8,True,,,
1062,2024-02-18 16:49:46.595531844,Google Docs,productivity,45.15,3,7,True,,,
1034,2024-02-18 17:33:28.269423141,YouTube,entertainment,20.4,6,2,False,105277.0,6835.0,2053.0
1039,2024-02-18 18:17:09.943314438,Notion,productivity,2.18,3,7,True,,,
1097,2024-02-18 19:00:51.617205735,Twitch,entertainment,54.98,2,3,False,,,
1052,2024-02-18 19:44:33.291097032,Gmail,utilities,21.77,1,6,False,,,
1055,2024-02-18 20:28:14.964988329,Snapchat,social,97.22,2,6,False,,,
1088,2024-02-18 21:11:56.638879626,Google Maps,utilities,1.85,3,8,False,,,
1047,2024-02-18 21:55:38.312770924,Camera,utilities,10.72,3,7,False,,,
1047,2024-02-18 22:39:19.986662221,Spotify,entertainment,1.0,2,1,False,,,
1056,2024-02-18 23:23:01.660553518,Chrome,utilities,0.03,0,5,False,,,
1005,2024-02-19 00:06:43.334444815,Twitch,entertainment,13.65,2,1,False,,,
1055,2024-02-19 00:50:25.008336112,Snapchat,social,1.34,0,6,False,,,
1007,2024-02-19 01:34:06.682227409,Evernote,productivity,38.6,3,8,True,,,
1002,2024-02-19 02:17:48.356118706,Spotify,entertainment,14.9,1,3,False,,,
1054,2024-02-19 03:01:30.030010003,Facebook,social,4.43,0,7,False,,,
1066,2024-02-19 03:45:11.703901300,WhatsApp,social,25.0,2,3,False,,,
1012,2024-02-19 04:28:53.377792597,Snapchat,social,17.69,2,4,False,,,
1043,2024-02-19 05:12:35.051683895,Netflix,entertainment,16.5,2,6,False,,,
1049,2024-02-19 05:56:16.725575192,Twitter,social,4.76,2,4,False,,,
1095,2024-02-19 06:39:58.399466489,Google Docs,productivity,45.46,1,2,True,,,
1047,2024-02-19 07:23:40.073357786,Netflix,entertainment,29.99,2,4,False,,,
1004,2024-02-19 08:07:21.747249083,Microsoft Teams,productivity,175.2,2,4,True,,,
1018,2024-02-19 08:51:03.421140380,TikTok,entertainment,28.6,3,3,False,,,
1045,2024-02-19 09:34:45.095031677,Instagram,social,36.26,4,2,False,,,
1089,2024-02-19 10:18:26.768922974,WhatsApp,social,32.7,0,1,False,,,
1070,2024-02-19 11:02:08.442814271,YouTube,entertainment,13.39,3,2,False,353687.0,13991.0,768.0
1055,2024-02-19 11:45:50.116705568,WhatsApp,social,44.88,2,9,False,,,
1070,2024-02-19 12:29:31.790596866,Spotify,entertainment,27.5,3,7,False,,,
1090,2024-02-19 13:13:13.464488163,Twitch,entertainment,45.4,2,5,False,,,
1049,2024-02-19 13:56:55.138379460,Spotify,entertainment,4.41,2,3,False,,,
1040,2024-02-19 14:40:36.812270757,WhatsApp,social,0.16,1,7,False,,,
1079,2024-02-19 15:24:18.486162054,Microsoft Teams,productivity,22.32,1,6,True,,,
1012,2024-02-19 16:08:00.160053351,Instagram,social,2.56,4,6,False,,,
1014,2024-02-19 16:51:41.833944648,Slack,productivity,8.33,3,3,True,,,
1064,2024-02-19 17:35:23.507835945,Notion,productivity,2.82,3,2,True,,,
1012,2024-02-19 18:19:05.181727242,Google Maps,utilities,15.98,1,3,False,,,
1041,2024-02-19 19:02:46.855618539,WhatsApp,social,25.26,2,4,False,,,
1029,2024-02-19 19:46:28.529509837,Twitter,social,16.28,1,5,False,,,
1083,2024-02-19 20:30:10.203401134,TikTok,entertainment,119.78,3,3,False,,,
1086,2024-02-19 21:13:51.877292431,Facebook,social,13.53,3,4,False,,,
1081,2024-02-19 21:57:33.551183728,Chrome,utilities,166.24,2,6,False,,,
1028,2024-02-19 22:41:15.225075025,Twitch,entertainment,3.81,5,6,False,,,
1055,2024-02-19 23:24:56.898966322,Microsoft Teams,productivity,27.0,0,6,True,,,
1094,2024-02-20 00:08:38.572857619,Camera,utilities,16.34,3,4,False,,,
1022,2024-02-20 00:52:20.246748916,TikTok,entertainment,33.41,3,4,False,,,
1042,2024-02-20 01:36:01.920640213,Google Docs,productivity,154.46,5,2,True,,,
1005,2024-02-20 02:19:43.594531510,Gmail,utilities,16.33,2,6,False,,,
1038,2024-02-20 03:03:25.268422807,Instagram,social,119.85,0,3,False,,,
1050,2024-02-20 03:47:06.942314105,Snapchat,social,0.06,2,3,False,,,
1040,2024-02-20 04:30:48.616205402,Slack,productivity,19.91,2,6,True,,,
1063,2024-02-20 05:14:30.290096699,YouTube,entertainment,67.04,1,5,False,56640.0,1983.0,856.0
1020,2024-02-20 05:58:11.963987996,Snapchat,social,7.86,4,3,False,,,
1082,2024-02-20 06:41:53.637879293,YouTube,entertainment,39.32,1,3,False,315415.0,17399.0,5788.0
1099,2024-02-20 07:25:35.311770590,Snapchat,social,37.37,5,3,False,,,
1034,2024-02-20 08:09:16.985661887,Twitter,social,39.31,4,7,False,,,
1090,2024-02-20 08:52:58.659553184,Instagram,social,3.7,4,12,False,,,
1045,2024-02-20 09:36:40.333444481,Google Docs,productivity,87.52,0,4,True,,,
1007,2024-02-20 10:20:22.007335778,Google Docs,productivity,52.09,3,5,True,,,
1075,2024-02-20 11:04:03.681227076,TikTok,entertainment,10.61,2,7,False,,,
1018,2024-02-20 11:47:45.355118373,WhatsApp,social,0.36,4,1,False,,,
1082,2024-02-20 12:31:27.029009670,WhatsApp,social,2.97,1,8,False,,,
1075,2024-02-20 13:15:08.702900967,Facebook,social,37.17,0,6,False,,,
1079,2024-02-20 13:58:50.376792264,Microsoft Teams,productivity,1.73,5,8,True,,,
1100,2024-02-20 14:42:32.050683561,Google Docs,productivity,24.43,0,5,True,,,
1039,2024-02-20 15:26:13.724574858,WhatsApp,social,95.78,2,4,False,,,
1024,2024-02-20 16:09:55.398466155,Slack,productivity,14.13,3,2,True,,,
1010,2024-02-20 16:53:37.072357452,Netflix,entertainment,4.7,2,2,False,,,
1027,2024-02-20 17:37:18.746248749,Slack,productivity,27.58,1,3,True,,,
1029,2024-02-20 18:21:00.420140047,Evernote,productivity,1.13,2,7,True,,,
1045,2024-02-20 19:04:42.094031344,Spotify,entertainment,4.25,1,6,False,,,
1024,2024-02-20 19:48:23.767922641,TikTok,entertainment,7.69,0,6,False,,,
1083,2024-02-20 20:32:05.441813938,Chrome,utilities,1.33,3,6,False,,,
1008,2024-02-20 21:15:47.115705235,Facebook,social,76.53,1,7,False,,,
1035,2024-02-20 21:59:28.789596532,Evernote,productivity,51.82,4,13,True,,,
1000,2024-02-20 22:43:10.463487829,TikTok,entertainment,48.43,2,2,False,,,
1092,2024-02-20 23:26:52.137379126,Weather,utilities,18.09,2,6,False,,,
1047,2024-02-21 00:10:33.811270423,Instagram,social,34.71,2,4,False,,,
1048,2024-02-21 00:54:15.485161720,Snapchat,social,3.49,3,5,False,,,
1098,2024-02-21 01:37:57.159053018,Slack,productivity,40.43,1,7,True,,,
1094,2024-02-21 02:21:38.832944315,Instagram,social,4.89,1,5,False,,,
1001,2024-02-21 03:05:20.506835612,Slack,productivity,1.3,0,6,True,,,
1099,2024-02-21 03:49:02.180726909,TikTok,entertainment,0.01,2,3,False,,,
1010,2024-02-21 04:32:43.854618206,Microsoft Teams,productivity,9.97,1,3,True,,,
1078,2024-02-21 05:16:25.528509503,TikTok,entertainment,43.6,3,2,False,,,
1097,2024-02-21 06:00:07.202400800,Snapchat,social,51.31,1,5,False,,,
1064,2024-02-21 06:43:48.876292097,WhatsApp,social,0.45,1,6,False,,,
1082,2024-02-21 07:27:30.550183394,Twitter,social,58.14,2,1,False,,,
1039,2024-02-21 08:11:12.224074691,Microsoft Teams,productivity,2.32,0,4,True,,,
1008,2024-02-21 08:54:53.897965989,Gmail,utilities,54.19,4,4,False,,,
1009,2024-02-21 09:38:35.571857286,WhatsApp,social,8.68,2,6,False,,,
1033,2024-02-21 10:22:17.245748583,Instagram,social,23.86,2,4,False,,,
1028,2024-02-21 11:05:58.919639880,Slack,productivity,43.33,2,5,True,,,
1070,2024-02-21 11:49:40.593531177,WhatsApp,social,7.38,2,3,False,,,
1019,2024-02-21 12:33:22.267422474,Twitter,social,39.78,1,6,False,,,
1099,2024-02-21 13:17:03.941313771,Gmail,utilities,60.27,2,7,False,,,
1003,2024-02-21 14:00:45.615205068,Slack,productivity,0.89,2,8,True,,,
1097,2024-02-21 14:44:27.289096365,WhatsApp,social,33.57,2,10,False,,,
1013,2024-02-21 15:28:08.962987662,Chrome,utilities,57.06,1,5,False,,,
1050,2024-02-21 16:11:50.636878960,Facebook,social,0.42,4,5,False,,,
1032,2024-02-21 16:55:32.310770257,Instagram,social,18.74,0,2,False,,,
1051,2024-02-21 17:39:13.984661554,Google Maps,utilities,0.87,4,8,False,,,
1087,2024-02-21 18:22:55.658552851,Notion,productivity,30.51,4,7,True,,,
1042,2024-02-21 19:06:37.332444148,Spotify,entertainment,0.07,1,5,False,,,
1051,2024-02-21 19:50:19.006335445,TikTok,entertainment,17.51,1,6,False,,,
1076,2024-02-21 20:34:00.680226742,Weather,utilities,2.44,2,3,False,,,
1091,2024-02-21 21:17:42.354118039,Slack,productivity,2.0,3,8,True,,,
1081,2024-02-21 22:01:24.028009336,WhatsApp,social,31.42,2,1,False,,,
1060,2024-02-21 22:45:05.701900633,Microsoft Teams,productivity,0.29,3,6,True,,,
1019,2024-02-21 23:28:47.375791931,Netflix,entertainment,39.09,1,3,False,,,
1079,2024-02-22 00:12:29.049683228,Notion,productivity,11.86,4,3,True,,,
1000,2024-02-22 00:56:10.723574525,Netflix,entertainment,10.06,2,7,False,,,
1030,2024-02-22 01:39:52.397465822,Chrome,utilities,11.1,1,5,False,,,
1092,2024-02-22 02:23:34.071357119,Chrome,utilities,11.52,2,3,False,,,
1010,2024-02-22 03:07:15.745248416,Chrome,utilities,31.18,1,9,False,,,
1029,2024-02-22 03:50:57.419139713,Netflix,entertainment,49.86,1,4,False,,,
1049,2024-02-22 04:34:39.093031010,WhatsApp,social,25.6,3,6,False,,,
1017,2024-02-22 05:18:20.766922308,Weather,utilities,33.15,3,4,False,,,
1016,2024-02-22 06:02:02.440813605,Snapchat,social,3.55,1,6,False,,,
1068,2024-02-22 06:45:44.114704902,Microsoft Teams,productivity,43.52,2,10,True,,,
1082,2024-02-22 07:29:25.788596199,Google Docs,productivity,3.78,1,2,True,,,
1007,2024-02-22 08:13:07.462487496,Gmail,utilities,7.91,0,0,False,,,
1059,2024-02-22 08:56:49.136378793,Microsoft Teams,productivity,8.94,1,3,True,,,
1031,2024-02-22 09:40:30.810270090,Netflix,entertainment,73.5,4,5,False,,,
1023,2024-02-22 10:24:12.484161387,WhatsApp,social,22.29,2,7,False,,,
1052,2024-02-22 11:07:54.158052684,Evernote,productivity,4.04,1,6,True,,,
1012,2024-02-22 11:51:35.831943981,Netflix,entertainment,37.43,0,2,False,,,
1079,2024-02-22 12:35:17.505835279,Slack,productivity,28.5,2,2,True,,,
1090,2024-02-22 13:18:59.179726576,Facebook,social,12.85,2,9,False,,,
1019,2024-02-22 14:02:40.853617873,Weather,utilities,11.73,0,4,False,,,
1031,2024-02-22 14:46:22.527509170,Twitter,social,20.08,4,4,False,,,
1019,2024-02-22 15:30:04.201400467,YouTube,entertainment,5.95,2,6,False,55475.0,4958.0,831.0
1035,2024-02-22 16:13:45.875291764,Chrome,utilities,18.66,4,7,False,,,
1093,2024-02-22 16:57:27.549183061,Camera,utilities,23.15,1,6,False,,,
1019,2024-02-22 17:41:09.223074358,WhatsApp,social,4.85,3,4,False,,,
1099,2024-02-22 18:24:50.896965655,Weather,utilities,83.4,2,6,False,,,
1084,2024-02-22 19:08:32.570856952,WhatsApp,social,3.47,4,4,False,,,
1007,2024-02-22 19:52:14.244748250,TikTok,entertainment,15.28,3,3,False,,,
1004,2024-02-22 20:35:55.918639547,Spotify,entertainment,23.52,1,4,False,,,
1006,2024-02-22 21:19:37.592530844,Notion,productivity,12.94,1,4,True,,,
1016,2024-02-22 22:03:19.266422141,Microsoft Teams,productivity,20.94,2,6,True,,,
1060,2024-02-22 22:47:00.940313438,Instagram,social,25.6,3,4,False,,,
1019,2024-02-22 23:30:42.614204735,Weather,utilities,14.88,6,7,False,,,
1007,2024-02-23 00:14:24.288096032,TikTok,entertainment,1.75,4,2,False,,,
1080,2024-02-23 00:58:05.961987329,Google Maps,utilities,40.02,1,5,False,,,
1097,2024-02-23 01:41:47.635878626,Spotify,entertainment,97.21,2,7,False,,,
1029,2024-02-23 02:25:29.309769923,TikTok,entertainment,119.72,4,7,False,,,
1021,2024-02-23 03:09:10.983661221,Chrome,utilities,28.67,5,5,False,,,
1095,2024-02-23 03:52:52.657552518,Facebook,social,11.83,4,3,False,,,
1067,2024-02-23 04:36:34.331443815,Netflix,entertainment,2.54,0,5,False,,,
1093,2024-02-23 05:20:16.005335112,YouTube,entertainment,35.9,2,2,False,276778.0,6471.0,4530.0
1017,2024-02-23 06:03:57.679226409,Google Docs,productivity,17.11,1,7,True,,,
1013,2024-02-23 06:47:39.353117706,TikTok,entertainment,22.29,6,6,False,,,
1028,2024-02-23 07:31:21.027009003,Slack,productivity,3.36,3,9,True,,,
1085,2024-02-23 08:15:02.700900300,Twitch,entertainment,71.17,2,10,False,,,
1068,2024-02-23 08:58:44.374791597,Snapchat,social,37.99,2,2,False,,,
1057,2024-02-23 09:42:26.048682894,Google Maps,utilities,11.06,2,3,False,,,
1093,2024-02-23 10:26:07.722574192,Spotify,entertainment,46.97,1,3,False,,,
1067,2024-02-23 11:09:49.396465489,Chrome,utilities,25.47,1,3,False,,,
1071,2024-02-23 11:53:31.070356786,Weather,utilities,49.71,0,4,False,,,
1014,2024-02-23 12:37:12.744248083,Evernote,productivity,8.41,1,3,True,,,
1068,2024-02-23 13:20:54.418139380,Notion,productivity,51.3,1,4,True,,,
1046,2024-02-23 14:04:36.092030677,Spotify,entertainment,13.34,2,6,False,,,
1062,2024-02-23 14:48:17.765921974,Instagram,social,8.46,3,8,False,,,
1077,2024-02-23 15:31:59.439813271,Notion,productivity,18.29,9,6,True,,,
1005,2024-02-23 16:15:41.113704568,Google Maps,utilities,34.57,1,2,False,,,
1034,2024-02-23 16:59:22.787595865,Twitch,entertainment,1.13,1,8,False,,,
1084,2024-02-23 17:43:04.461487163,Slack,productivity,10.12,1,9,True,,,
1045,2024-02-23 18:26:46.135378460,Netflix,entertainment,39.97,2,4,False,,,
1055,2024-02-23 19:10:27.809269757,Chrome,utilities,13.38,0,2,False,,,
1017,2024-02-23 19:54:09.483161054,Instagram,social,42.81,2,5,False,,,
1084,2024-02-23 20:37:51.157052351,Camera,utilities,1.91,3,3,False,,,
1046,2024-02-23 21:21:32.830943648,Instagram,social,2.01,3,7,False,,,
1001,2024-02-23 22:05:14.504834945,Twitter,social,9.88,0,6,False,,,
1086,2024-02-23 22:48:56.178726242,Snapchat,social,31.81,2,5,False,,,
1065,2024-02-23 23:32:37.852617539,Twitch,entertainment,5.42,1,4,False,,,
1091,2024-02-24 00:16:19.526508836,YouTube,entertainment,0.55,2,3,False,245855.0,20835.0,1640.0
1031,2024-02-24 01:00:01.200400134,YouTube,entertainment,18.18,2,4,False,298812.0,19950.0,2597.0
1069,2024-02-24 01:43:42.874291431,YouTube,entertainment,68.7,3,8,False,73362.0,4204.0,400.0
1025,2024-02-24 02:27:24.548182728,Snapchat,social,22.05,2,8,False,,,
1069,2024-02-24 03:11:06.222074025,Evernote,productivity,81.96,0,6,True,,,
1098,2024-02-24 03:54:47.895965322,Evernote,productivity,5.17,2,1,True,,,
1076,2024-02-24 04:38:29.569856619,WhatsApp,social,1.61,3,1,False,,,
1008,2024-02-24 05:22:11.243747916,Gmail,utilities,46.33,1,3,False,,,
1016,2024-02-24 06:05:52.917639213,Slack,productivity,36.61,1,7,True,,,
1024,2024-02-24 06:49:34.591530510,Twitter,social,12.56,2,5,False,,,
1000,2024-02-24 07:33:16.265421807,Gmail,utilities,11.49,3,3,False,,,
1067,2024-02-24 08:16:57.939313105,Twitch,entertainment,3.87,2,6,False,,,
1029,2024-02-24 09:00:39.613204402,Chrome,utilities,21.07,1,5,False,,,
1094,2024-02-24 09:44:21.287095699,Notion,productivity,63.42,2,3,True,,,
1010,2024-02-24 10:28:02.960986996,Google Maps,utilities,36.96,2,6,False,,,
1013,2024-02-24 11:11:44.634878293,Instagram,social,4.63,0,3,False,,,
1064,2024-02-24 11:55:26.308769590,Chrome,utilities,26.44,1,7,False,,,
1020,2024-02-24 12:39:07.982660887,WhatsApp,social,54.25,5,7,False,,,
1073,2024-02-24 13:22:49.656552184,Microsoft Teams,productivity,2.78,2,2,True,,,
1043,2024-02-24 14:06:31.330443481,Twitch,entertainment,5.51,0,4,False,,,
1073,2024-02-24 14:50:13.004334778,Google Docs,productivity,2.53,0,6,True,,,
1020,2024-02-24 15:33:54.678226076,Gmail,utilities,31.42,1,5,False,,,
1100,2024-02-24 16:17:36.352117373,Instagram,social,21.85,1,6,False,,,
1092,2024-02-24 17:01:18.026008670,Snapchat,social,17.25,0,8,False,,,
1088,2024-02-24 17:44:59.699899967,Chrome,utilities,15.57,1,2,False,,,
1035,2024-02-24 18:28:41.373791264,Twitch,entertainment,47.62,3,5,False,,,
1078,2024-02-24 19:12:23.047682561,Gmail,utilities,24.87,2,4,False,,,
1006,2024-02-24 19:56:04.721573858,Camera,utilities,48.03,1,5,False,,,
1038,2024-02-24 20:39:46.395465155,Gmail,utilities,25.36,3,5,False,,,
1086,2024-02-24 21:23:28.069356452,Evernote,productivity,14.13,1,7,True,,,
1020,2024-02-24 22:07:09.743247749,TikTok,entertainment,8.18,2,8,False,,,
1022,2024-02-24 22:50:51.417139047,Camera,utilities,26.61,0,9,False,,,
1053,2024-02-24 23:34:33.091030344,Netflix,entertainment,95.47,2,7,False,,,
1087,2024-02-25 00:18:14.764921641,Slack,productivity,2.7,3,7,True,,,
1069,2024-02-25 01:01:56.438812938,Netflix,entertainment,0.18,1,5,False,,,
1042,2024-02-25 01:45:38.112704235,Evernote,productivity,12.14,1,3,True,,,
1018,2024-02-25 02:29:19.786595532,Microsoft Teams,productivity,88.12,4,5,True,,,
